tarih,haftanin_gunu,city_code,magaza_no,magaza_alani,saat,nem,fis_sayisi,store_avrg_temp,outside_temp
2021-09-21,2.0,34.0,2177.0,1275.0,16.0,78.0,163.0,28.16,21.0
2021-09-21,2.0,34.0,2177.0,1275.0,17.0,78.0,158.0,27.93,20.0
2021-09-21,2.0,34.0,2177.0,1275.0,18.0,78.0,157.0,27.83,20.0
2021-09-21,2.0,34.0,2177.0,1275.0,19.0,78.0,140.0,27.76,19.0
2021-09-21,2.0,34.0,2177.0,1275.0,20.0,78.0,87.0,27.56,19.0
2021-09-21,2.0,34.0,2177.0,1275.0,21.0,78.0,60.0,27.41,18.0
2021-09-21,2.0,34.0,2177.0,1275.0,22.0,78.0,1.0,27.89,18.0
2021-09-21,2.0,34.0,2177.0,1275.0,23.0,78.0,0.0,28.27,18.0
2021-09-22,3.0,34.0,2177.0,1275.0,0.0,64.0,0.0,28.32,18.0
2021-09-22,3.0,34.0,2177.0,1275.0,1.0,64.0,0.0,28.38,18.0
2021-09-22,3.0,34.0,2177.0,1275.0,2.0,64.0,0.0,28.48,18.0
2021-09-22,3.0,34.0,2177.0,1275.0,3.0,64.0,0.0,28.46,18.0
2021-09-22,3.0,34.0,2177.0,1275.0,4.0,64.0,0.0,28.28,18.0
2021-09-22,3.0,34.0,2177.0,1275.0,5.0,64.0,0.0,28.21,18.0
2021-09-22,3.0,34.0,2177.0,1275.0,6.0,64.0,0.0,28.13,18.0
2021-09-22,3.0,34.0,2177.0,1275.0,7.0,64.0,1.0,27.58,18.0
2021-09-22,3.0,34.0,2177.0,1275.0,8.0,64.0,68.0,27.26,18.0
2021-09-22,3.0,34.0,2177.0,1275.0,9.0,64.0,97.0,27.22,19.0
2021-09-22,3.0,34.0,2177.0,1275.0,10.0,64.0,128.0,27.23,18.0
2021-09-22,3.0,34.0,2177.0,1275.0,11.0,64.0,113.0,27.17,19.0
2021-09-22,3.0,34.0,2177.0,1275.0,12.0,64.0,153.0,26.99,19.0
2021-09-22,3.0,34.0,2177.0,1275.0,13.0,64.0,139.0,26.98,20.0
2021-09-22,3.0,34.0,2177.0,1275.0,14.0,64.0,150.0,27.05,20.0
2021-09-22,3.0,34.0,2177.0,1275.0,15.0,64.0,178.0,27.01,20.0
2021-09-22,3.0,34.0,2177.0,1275.0,16.0,64.0,159.0,26.95,0.0
2021-09-22,3.0,34.0,2177.0,1275.0,17.0,64.0,142.0,27.21,19.0
2021-09-22,3.0,34.0,2177.0,1275.0,18.0,64.0,188.0,27.88,18.0
2021-09-22,3.0,34.0,2177.0,1275.0,19.0,64.0,147.0,29.56,18.0
2021-09-22,3.0,34.0,2177.0,1275.0,20.0,64.0,89.0,29.84,18.0
2021-09-22,3.0,34.0,2177.0,1275.0,21.0,64.0,71.0,29.98,18.0
2021-09-22,3.0,34.0,2177.0,1275.0,22.0,64.0,5.0,29.71,16.0
2021-09-22,3.0,34.0,2177.0,1275.0,23.0,64.0,0.0,28.5,13.0
2021-09-23,4.0,34.0,2177.0,1275.0,0.0,88.0,0.0,28.28,13.0
2021-09-23,4.0,34.0,2177.0,1275.0,1.0,88.0,0.0,28.26,13.0
2021-09-23,4.0,34.0,2177.0,1275.0,2.0,88.0,0.0,28.17,13.0
2021-09-23,4.0,34.0,2177.0,1275.0,3.0,88.0,0.0,27.96,13.0
2021-09-23,4.0,34.0,2177.0,1275.0,4.0,88.0,0.0,27.86,13.0
2021-09-23,4.0,34.0,2177.0,1275.0,5.0,88.0,0.0,27.83,14.0
2021-09-23,4.0,34.0,2177.0,1275.0,6.0,88.0,0.0,27.84,14.0
2021-09-23,4.0,34.0,2177.0,1275.0,7.0,88.0,1.0,27.43,13.0
2021-09-23,4.0,34.0,2177.0,1275.0,8.0,88.0,49.0,26.95,14.0
2021-09-23,4.0,34.0,2177.0,1275.0,9.0,88.0,131.0,26.59,14.0
2021-09-23,4.0,34.0,2177.0,1275.0,10.0,88.0,122.0,26.39,15.0
2021-09-23,4.0,34.0,2177.0,1275.0,11.0,88.0,100.0,26.55,16.0
2021-09-23,4.0,34.0,2177.0,1275.0,12.0,88.0,114.0,26.66,15.0
2021-09-23,4.0,34.0,2177.0,1275.0,13.0,88.0,168.0,26.62,16.0
2021-09-23,4.0,34.0,2177.0,1275.0,14.0,88.0,142.0,26.71,17.0
2021-09-23,4.0,34.0,2177.0,1275.0,15.0,88.0,192.0,26.58,16.0
2021-09-23,4.0,34.0,2177.0,1275.0,16.0,88.0,168.0,26.62,17.0
2021-09-23,4.0,34.0,2177.0,1275.0,17.0,88.0,176.0,26.53,17.0
2021-09-23,4.0,34.0,2177.0,1275.0,18.0,88.0,165.0,26.57,16.0
2021-09-23,4.0,34.0,2177.0,1275.0,19.0,88.0,153.0,28.68,16.0
2021-09-23,4.0,34.0,2177.0,1275.0,20.0,88.0,97.0,29.23,16.0
2021-09-23,4.0,34.0,2177.0,1275.0,21.0,88.0,59.0,29.44,15.0
2021-09-23,4.0,34.0,2177.0,1275.0,22.0,88.0,5.0,28.91,15.0
2021-09-23,4.0,34.0,2177.0,1275.0,23.0,88.0,0.0,27.91,14.0
2021-09-24,5.0,34.0,2177.0,1275.0,0.0,82.0,0.0,27.79,14.0
2021-09-24,5.0,34.0,2177.0,1275.0,1.0,82.0,0.0,27.77,14.0
2021-09-24,5.0,34.0,2177.0,1275.0,2.0,82.0,0.0,27.74,14.0
2021-09-24,5.0,34.0,2177.0,1275.0,3.0,82.0,0.0,27.46,14.0
2021-09-24,5.0,34.0,2177.0,1275.0,4.0,82.0,0.0,27.36,14.0
2021-09-24,5.0,34.0,2177.0,1275.0,5.0,82.0,0.0,27.29,14.0
2021-09-24,5.0,34.0,2177.0,1275.0,6.0,82.0,0.0,27.27,13.0
2021-09-24,5.0,34.0,2177.0,1275.0,7.0,82.0,0.0,28.27,14.0
2021-09-24,5.0,34.0,2177.0,1275.0,8.0,82.0,67.0,29.3,16.0
2021-09-24,5.0,34.0,2177.0,1275.0,9.0,82.0,124.0,29.59,18.0
2021-09-24,5.0,34.0,2177.0,1275.0,10.0,82.0,127.0,29.82,17.0
2021-09-24,5.0,34.0,2177.0,1275.0,11.0,82.0,107.0,29.89,18.0
2021-09-24,5.0,34.0,2177.0,1275.0,12.0,82.0,135.0,30.09,18.0
2021-09-24,5.0,34.0,2177.0,1275.0,13.0,82.0,153.0,30.22,19.0
2021-09-24,5.0,34.0,2177.0,1275.0,14.0,82.0,142.0,30.12,19.0
2021-09-24,5.0,34.0,2177.0,1275.0,15.0,82.0,137.0,30.17,19.0
2021-09-24,5.0,34.0,2177.0,1275.0,16.0,82.0,151.0,29.99,20.0
2021-09-24,5.0,34.0,2177.0,1275.0,17.0,82.0,147.0,29.9,19.0
2021-09-24,5.0,34.0,2177.0,1275.0,18.0,82.0,144.0,30.21,19.0
2021-09-24,5.0,34.0,2177.0,1275.0,19.0,82.0,139.0,30.27,18.0
2021-09-24,5.0,34.0,2177.0,1275.0,20.0,82.0,99.0,30.29,19.0
2021-09-24,5.0,34.0,2177.0,1275.0,21.0,82.0,74.0,30.52,19.0
2021-09-24,5.0,34.0,2177.0,1275.0,22.0,82.0,3.0,29.9,20.0
2021-09-24,5.0,34.0,2177.0,1275.0,23.0,82.0,0.0,28.72,19.0
2021-09-25,6.0,34.0,2177.0,1275.0,0.0,78.0,0.0,28.28,19.0
2021-09-25,6.0,34.0,2177.0,1275.0,1.0,78.0,0.0,28.05,19.0
2021-09-25,6.0,34.0,2177.0,1275.0,2.0,78.0,0.0,27.94,19.0
2021-09-25,6.0,34.0,2177.0,1275.0,3.0,78.0,0.0,27.82,19.0
2021-09-25,6.0,34.0,2177.0,1275.0,4.0,78.0,0.0,27.73,19.0
2021-09-25,6.0,34.0,2177.0,1275.0,5.0,78.0,0.0,27.71,18.0
2021-09-25,6.0,34.0,2177.0,1275.0,6.0,78.0,0.0,27.68,19.0
2021-09-25,6.0,34.0,2177.0,1275.0,7.0,78.0,0.0,28.26,19.0
2021-09-25,6.0,34.0,2177.0,1275.0,8.0,78.0,59.0,29.52,20.0
2021-09-25,6.0,34.0,2177.0,1275.0,9.0,78.0,118.0,29.56,20.0
2021-09-25,6.0,34.0,2177.0,1275.0,10.0,78.0,133.0,29.63,21.0
2021-09-25,6.0,34.0,2177.0,1275.0,11.0,78.0,118.0,29.66,21.0
2021-09-25,6.0,34.0,2177.0,1275.0,12.0,78.0,138.0,29.88,21.0
2021-09-25,6.0,34.0,2177.0,1275.0,13.0,78.0,129.0,29.97,22.0
2021-09-25,6.0,34.0,2177.0,1275.0,14.0,78.0,114.0,30.3,22.0
2021-09-25,6.0,34.0,2177.0,1275.0,15.0,78.0,157.0,30.34,22.0
2021-09-25,6.0,34.0,2177.0,1275.0,16.0,78.0,156.0,30.42,22.0
2021-09-25,6.0,34.0,2177.0,1275.0,17.0,78.0,146.0,30.28,23.0
2021-09-25,6.0,34.0,2177.0,1275.0,18.0,78.0,151.0,30.11,22.0
2021-09-25,6.0,34.0,2177.0,1275.0,19.0,78.0,126.0,30.11,21.0
2021-09-25,6.0,34.0,2177.0,1275.0,20.0,78.0,119.0,30.03,20.0
2021-09-25,6.0,34.0,2177.0,1275.0,21.0,78.0,63.0,30.27,20.0
2021-09-25,6.0,34.0,2177.0,1275.0,22.0,78.0,2.0,30.22,19.0
2021-09-25,6.0,34.0,2177.0,1275.0,23.0,78.0,0.0,28.98,19.0
2021-09-26,7.0,34.0,2177.0,1275.0,0.0,88.0,0.0,28.71,18.0
2021-09-26,7.0,34.0,2177.0,1275.0,1.0,88.0,0.0,28.57,16.0
2021-09-26,7.0,34.0,2177.0,1275.0,2.0,88.0,0.0,28.5,16.0
2021-09-26,7.0,34.0,2177.0,1275.0,3.0,88.0,0.0,28.45,16.0
2021-09-26,7.0,34.0,2177.0,1275.0,4.0,88.0,0.0,28.27,15.0
2021-09-26,7.0,34.0,2177.0,1275.0,5.0,88.0,0.0,28.1,15.0
2021-09-26,7.0,34.0,2177.0,1275.0,6.0,88.0,0.0,28.06,15.0
2021-09-26,7.0,34.0,2177.0,1275.0,7.0,88.0,1.0,29.38,17.0
2021-09-26,7.0,34.0,2177.0,1275.0,8.0,88.0,29.0,29.95,20.0
2021-09-26,7.0,34.0,2177.0,1275.0,9.0,88.0,127.0,29.88,22.0
2021-09-26,7.0,34.0,2177.0,1275.0,10.0,88.0,131.0,30.14,23.0
2021-09-26,7.0,34.0,2177.0,1275.0,11.0,88.0,153.0,30.37,24.0
2021-09-26,7.0,34.0,2177.0,1275.0,12.0,88.0,112.0,30.43,25.0
2021-09-26,7.0,34.0,2177.0,1275.0,13.0,88.0,119.0,30.42,26.0
2021-09-26,7.0,34.0,2177.0,1275.0,14.0,88.0,148.0,30.61,26.0
2021-09-26,7.0,34.0,2177.0,1275.0,15.0,88.0,157.0,29.88,26.0
2021-09-26,7.0,34.0,2177.0,1275.0,16.0,88.0,141.0,28.18,25.0
2021-09-26,7.0,34.0,2177.0,1275.0,17.0,88.0,166.0,27.7,24.0
2021-09-26,7.0,34.0,2177.0,1275.0,18.0,88.0,168.0,27.47,23.0
2021-09-26,7.0,34.0,2177.0,1275.0,19.0,88.0,147.0,27.11,21.0
2021-09-26,7.0,34.0,2177.0,1275.0,20.0,88.0,92.0,27.16,20.0
2021-09-26,7.0,34.0,2177.0,1275.0,21.0,88.0,59.0,27.28,20.0
2021-09-26,7.0,34.0,2177.0,1275.0,22.0,88.0,2.0,27.47,20.0
2021-09-26,7.0,34.0,2177.0,1275.0,23.0,88.0,0.0,27.83,19.0
2021-09-27,1.0,34.0,2177.0,1275.0,0.0,73.0,0.0,27.86,19.0
2021-09-27,1.0,34.0,2177.0,1275.0,1.0,73.0,0.0,27.74,18.0
2021-09-27,1.0,34.0,2177.0,1275.0,2.0,73.0,0.0,27.68,18.0
2021-09-27,1.0,34.0,2177.0,1275.0,3.0,73.0,0.0,27.67,18.0
2021-09-27,1.0,34.0,2177.0,1275.0,4.0,73.0,0.0,27.63,18.0
2021-09-27,1.0,34.0,2177.0,1275.0,5.0,73.0,0.0,27.6,18.0
2021-09-27,1.0,34.0,2177.0,1275.0,6.0,73.0,0.0,27.62,17.0
2021-09-27,1.0,34.0,2177.0,1275.0,7.0,73.0,4.0,28.61,19.0
2021-09-27,1.0,34.0,2177.0,1275.0,8.0,73.0,64.0,29.88,20.0
2021-09-27,1.0,34.0,2177.0,1275.0,9.0,73.0,137.0,30.09,22.0
2021-09-27,1.0,34.0,2177.0,1275.0,10.0,73.0,136.0,30.31,23.0
2021-09-27,1.0,34.0,2177.0,1275.0,11.0,73.0,113.0,30.03,24.0
2021-09-27,1.0,34.0,2177.0,1275.0,12.0,73.0,148.0,29.95,24.0
2021-09-27,1.0,34.0,2177.0,1275.0,13.0,73.0,156.0,30.02,24.0
2021-09-27,1.0,34.0,2177.0,1275.0,14.0,73.0,151.0,29.37,24.0
2021-09-27,1.0,34.0,2177.0,1275.0,15.0,73.0,171.0,27.5,24.0
2021-09-27,1.0,34.0,2177.0,1275.0,16.0,73.0,182.0,27.45,23.0
2021-09-27,1.0,34.0,2177.0,1275.0,17.0,73.0,194.0,27.35,22.0
2021-09-27,1.0,34.0,2177.0,1275.0,18.0,73.0,166.0,27.26,21.0
2021-09-27,1.0,34.0,2177.0,1275.0,19.0,73.0,139.0,27.24,21.0
2021-09-27,1.0,34.0,2177.0,1275.0,20.0,73.0,118.0,27.1,20.0
2021-09-27,1.0,34.0,2177.0,1275.0,21.0,73.0,74.0,27.26,20.0
2021-09-27,1.0,34.0,2177.0,1275.0,22.0,73.0,2.0,27.42,19.0
2021-09-27,1.0,34.0,2177.0,1275.0,23.0,73.0,0.0,27.82,19.0
2021-09-28,2.0,34.0,2177.0,1275.0,0.0,83.0,0.0,27.83,18.0
2021-09-28,2.0,34.0,2177.0,1275.0,1.0,83.0,0.0,27.94,17.0
2021-09-28,2.0,34.0,2177.0,1275.0,2.0,83.0,0.0,27.98,18.0
2021-09-28,2.0,34.0,2177.0,1275.0,3.0,83.0,0.0,27.98,18.0
2021-09-28,2.0,34.0,2177.0,1275.0,4.0,83.0,0.0,27.96,18.0
2021-09-28,2.0,34.0,2177.0,1275.0,5.0,83.0,0.0,27.94,18.0
2021-09-28,2.0,34.0,2177.0,1275.0,6.0,83.0,0.0,27.98,18.0
2021-09-28,2.0,34.0,2177.0,1275.0,7.0,83.0,1.0,29.06,19.0
2021-09-28,2.0,34.0,2177.0,1275.0,8.0,83.0,80.0,29.73,20.0
2021-09-28,2.0,34.0,2177.0,1275.0,9.0,83.0,120.0,29.74,20.0
2021-09-28,2.0,34.0,2177.0,1275.0,10.0,83.0,124.0,29.92,21.0
2021-09-28,2.0,34.0,2177.0,1275.0,11.0,83.0,125.0,30.1,21.0
2021-09-28,2.0,34.0,2177.0,1275.0,12.0,83.0,171.0,30.14,21.0
2021-09-28,2.0,34.0,2177.0,1275.0,13.0,83.0,144.0,30.23,21.0
2021-09-28,2.0,34.0,2177.0,1275.0,14.0,83.0,129.0,30.11,22.0
2021-09-28,2.0,34.0,2177.0,1275.0,15.0,83.0,155.0,30.12,22.0
2021-09-28,2.0,34.0,2177.0,1275.0,16.0,83.0,137.0,29.97,21.0
2021-09-28,2.0,34.0,2177.0,1275.0,17.0,83.0,159.0,30.14,20.0
2021-09-28,2.0,34.0,2177.0,1275.0,18.0,83.0,179.0,30.33,19.0
2021-09-28,2.0,34.0,2177.0,1275.0,19.0,83.0,137.0,30.27,19.0
2021-09-28,2.0,34.0,2177.0,1275.0,20.0,83.0,105.0,30.32,19.0
2021-09-28,2.0,34.0,2177.0,1275.0,21.0,83.0,47.0,30.28,19.0
2021-09-28,2.0,34.0,2177.0,1275.0,22.0,83.0,2.0,29.72,19.0
2021-09-28,2.0,34.0,2177.0,1275.0,23.0,83.0,0.0,28.73,19.0
2021-09-29,3.0,34.0,2177.0,1275.0,0.0,73.0,0.0,28.56,18.0
2021-09-29,3.0,34.0,2177.0,1275.0,1.0,73.0,0.0,28.49,18.0
2021-09-29,3.0,34.0,2177.0,1275.0,2.0,73.0,0.0,28.44,18.0
2021-09-29,3.0,34.0,2177.0,1275.0,3.0,73.0,0.0,28.2,18.0
2021-09-29,3.0,34.0,2177.0,1275.0,4.0,73.0,0.0,28.06,18.0
2021-09-29,3.0,34.0,2177.0,1275.0,5.0,73.0,0.0,28.01,18.0
2021-09-29,3.0,34.0,2177.0,1275.0,6.0,73.0,0.0,28.02,18.0
2021-09-29,3.0,34.0,2177.0,1275.0,7.0,73.0,0.0,29.07,18.0
2021-09-29,3.0,34.0,2177.0,1275.0,8.0,73.0,74.0,29.94,19.0
2021-09-29,3.0,34.0,2177.0,1275.0,9.0,73.0,122.0,29.84,20.0
2021-09-29,3.0,34.0,2177.0,1275.0,10.0,73.0,146.0,30.18,20.0
2021-09-29,3.0,34.0,2177.0,1275.0,11.0,73.0,120.0,30.54,21.0
2021-09-29,3.0,34.0,2177.0,1275.0,12.0,73.0,136.0,30.53,22.0
2021-09-29,3.0,34.0,2177.0,1275.0,13.0,73.0,174.0,30.42,21.0
2021-09-29,3.0,34.0,2177.0,1275.0,14.0,73.0,135.0,30.32,21.0
2021-09-29,3.0,34.0,2177.0,1275.0,15.0,73.0,148.0,30.69,19.0
2021-09-29,3.0,34.0,2177.0,1275.0,16.0,73.0,173.0,30.88,18.0
2021-09-29,3.0,34.0,2177.0,1275.0,17.0,73.0,180.0,30.78,18.0
2021-09-29,3.0,34.0,2177.0,1275.0,18.0,73.0,179.0,30.82,19.0
2021-09-29,3.0,34.0,2177.0,1275.0,19.0,73.0,143.0,30.62,17.0
2021-09-29,3.0,34.0,2177.0,1275.0,20.0,73.0,85.0,30.72,17.0
2021-09-29,3.0,34.0,2177.0,1275.0,21.0,73.0,59.0,30.88,18.0
2021-09-29,3.0,34.0,2177.0,1275.0,22.0,73.0,4.0,30.3,17.0
2021-09-29,3.0,34.0,2177.0,1275.0,23.0,73.0,0.0,29.17,18.0
2021-09-30,4.0,34.0,2177.0,1275.0,0.0,88.0,0.0,28.85,17.0
2021-09-30,4.0,34.0,2177.0,1275.0,1.0,88.0,0.0,28.56,17.0
2021-09-30,4.0,34.0,2177.0,1275.0,2.0,88.0,0.0,28.44,16.0
2021-09-30,4.0,34.0,2177.0,1275.0,3.0,88.0,0.0,28.39,17.0
2021-09-30,4.0,34.0,2177.0,1275.0,4.0,88.0,0.0,28.29,16.0
2021-09-30,4.0,34.0,2177.0,1275.0,5.0,88.0,0.0,28.23,17.0
2021-09-30,4.0,34.0,2177.0,1275.0,6.0,88.0,0.0,28.3,17.0
2021-09-30,4.0,34.0,2177.0,1275.0,7.0,88.0,1.0,29.81,17.0
2021-09-30,4.0,34.0,2177.0,1275.0,8.0,88.0,83.0,30.07,19.0
2021-09-30,4.0,34.0,2177.0,1275.0,9.0,88.0,138.0,29.95,19.0
2021-09-30,4.0,34.0,2177.0,1275.0,10.0,88.0,137.0,29.97,19.0
2021-09-30,4.0,34.0,2177.0,1275.0,11.0,88.0,112.0,29.89,18.0
2021-09-30,4.0,34.0,2177.0,1275.0,12.0,88.0,141.0,30.09,19.0
2021-09-30,4.0,34.0,2177.0,1275.0,13.0,88.0,145.0,30.16,21.0
2021-09-30,4.0,34.0,2177.0,1275.0,14.0,88.0,156.0,30.38,21.0
2021-09-30,4.0,34.0,2177.0,1275.0,15.0,88.0,164.0,30.45,20.0
2021-09-30,4.0,34.0,2177.0,1275.0,16.0,88.0,160.0,30.38,20.0
2021-09-30,4.0,34.0,2177.0,1275.0,17.0,88.0,165.0,30.41,19.0
2021-09-30,4.0,34.0,2177.0,1275.0,18.0,88.0,160.0,30.42,18.0
2021-09-30,4.0,34.0,2177.0,1275.0,19.0,88.0,156.0,30.5,18.0
2021-09-30,4.0,34.0,2177.0,1275.0,20.0,88.0,87.0,30.62,17.0
2021-09-30,4.0,34.0,2177.0,1275.0,21.0,88.0,63.0,30.79,17.0
2021-09-30,4.0,34.0,2177.0,1275.0,22.0,88.0,2.0,30.55,16.0
2021-09-30,4.0,34.0,2177.0,1275.0,23.0,88.0,0.0,29.14,16.0
2021-10-01,5.0,34.0,2177.0,1275.0,0.0,68.0,0.0,28.61,16.0
2021-10-01,5.0,34.0,2177.0,1275.0,1.0,68.0,0.0,28.42,16.0
2021-10-01,5.0,34.0,2177.0,1275.0,2.0,68.0,0.0,28.34,16.0
2021-10-01,5.0,34.0,2177.0,1275.0,3.0,68.0,0.0,28.23,16.0
2021-10-01,5.0,34.0,2177.0,1275.0,4.0,68.0,0.0,28.15,16.0
2021-10-01,5.0,34.0,2177.0,1275.0,5.0,68.0,0.0,28.04,15.0
2021-10-01,5.0,34.0,2177.0,1275.0,6.0,68.0,0.0,28.14,14.0
2021-10-01,5.0,34.0,2177.0,1275.0,7.0,68.0,0.0,29.28,14.0
2021-10-01,5.0,34.0,2177.0,1275.0,8.0,68.0,71.0,29.94,15.0
2021-10-01,5.0,34.0,2177.0,1275.0,9.0,68.0,102.0,29.9,16.0
2021-10-01,5.0,34.0,2177.0,1275.0,10.0,68.0,137.0,29.82,17.0
2021-10-01,5.0,34.0,2177.0,1275.0,11.0,68.0,142.0,29.85,17.0
2021-10-01,5.0,34.0,2177.0,1275.0,12.0,68.0,136.0,29.91,18.0
2021-10-01,5.0,34.0,2177.0,1275.0,13.0,68.0,167.0,29.99,20.0
2021-10-01,5.0,34.0,2177.0,1275.0,14.0,68.0,141.0,29.98,17.0
2021-10-01,5.0,34.0,2177.0,1275.0,15.0,68.0,157.0,30.06,15.0
2021-10-01,5.0,34.0,2177.0,1275.0,16.0,68.0,161.0,30.15,16.0
2021-10-01,5.0,34.0,2177.0,1275.0,17.0,68.0,169.0,30.44,15.0
2021-10-01,5.0,34.0,2177.0,1275.0,18.0,68.0,170.0,30.52,16.0
2021-10-01,5.0,34.0,2177.0,1275.0,19.0,68.0,113.0,30.66,16.0
2021-10-01,5.0,34.0,2177.0,1275.0,20.0,68.0,89.0,30.64,16.0
2021-10-01,5.0,34.0,2177.0,1275.0,21.0,68.0,59.0,30.72,16.0
2021-10-01,5.0,34.0,2177.0,1275.0,22.0,68.0,4.0,29.97,15.0
2021-10-01,5.0,34.0,2177.0,1275.0,23.0,68.0,0.0,28.76,15.0
2021-10-02,6.0,34.0,2177.0,1275.0,0.0,77.0,0.0,28.6,15.0
2021-10-02,6.0,34.0,2177.0,1275.0,1.0,77.0,0.0,28.5,15.0
2021-10-02,6.0,34.0,2177.0,1275.0,2.0,77.0,0.0,28.27,15.0
2021-10-02,6.0,34.0,2177.0,1275.0,3.0,77.0,0.0,28.16,15.0
2021-10-02,6.0,34.0,2177.0,1275.0,4.0,77.0,0.0,28.04,14.0
2021-10-02,6.0,34.0,2177.0,1275.0,5.0,77.0,0.0,27.94,14.0
2021-10-02,6.0,34.0,2177.0,1275.0,6.0,77.0,0.0,27.98,15.0
2021-10-02,6.0,34.0,2177.0,1275.0,7.0,77.0,1.0,29.04,15.0
2021-10-02,6.0,34.0,2177.0,1275.0,8.0,77.0,56.0,29.81,16.0
2021-10-02,6.0,34.0,2177.0,1275.0,9.0,77.0,129.0,29.81,17.0
2021-10-02,6.0,34.0,2177.0,1275.0,10.0,77.0,154.0,29.71,17.0
2021-10-02,6.0,34.0,2177.0,1275.0,11.0,77.0,135.0,29.68,16.0
2021-10-02,6.0,34.0,2177.0,1275.0,12.0,77.0,139.0,29.28,16.0
2021-10-02,6.0,34.0,2177.0,1275.0,13.0,77.0,159.0,29.55,16.0
2021-10-02,6.0,34.0,2177.0,1275.0,14.0,77.0,156.0,29.66,16.0
2021-10-02,6.0,34.0,2177.0,1275.0,15.0,77.0,203.0,29.64,15.0
2021-10-02,6.0,34.0,2177.0,1275.0,16.0,77.0,175.0,29.93,15.0
2021-10-02,6.0,34.0,2177.0,1275.0,17.0,77.0,155.0,29.87,16.0
2021-10-02,6.0,34.0,2177.0,1275.0,18.0,77.0,160.0,30.06,16.0
2021-10-02,6.0,34.0,2177.0,1275.0,19.0,77.0,110.0,30.34,16.0
2021-10-02,6.0,34.0,2177.0,1275.0,20.0,77.0,93.0,30.45,16.0
2021-10-02,6.0,34.0,2177.0,1275.0,21.0,77.0,53.0,30.46,16.0
2021-10-02,6.0,34.0,2177.0,1275.0,22.0,77.0,0.0,29.73,16.0
2021-10-02,6.0,34.0,2177.0,1275.0,23.0,77.0,0.0,28.68,15.0
2021-10-03,7.0,34.0,2177.0,1275.0,0.0,72.0,0.0,28.51,15.0
2021-10-03,7.0,34.0,2177.0,1275.0,1.0,72.0,0.0,28.24,15.0
2021-10-03,7.0,34.0,2177.0,1275.0,2.0,72.0,0.0,28.12,15.0
2021-10-03,7.0,34.0,2177.0,1275.0,3.0,72.0,0.0,28.02,15.0
2021-10-03,7.0,34.0,2177.0,1275.0,4.0,72.0,0.0,27.91,14.0
2021-10-03,7.0,34.0,2177.0,1275.0,5.0,72.0,0.0,27.85,12.0
2021-10-03,7.0,34.0,2177.0,1275.0,6.0,72.0,0.0,27.87,11.0
2021-10-03,7.0,34.0,2177.0,1275.0,7.0,72.0,1.0,29.33,12.0
2021-10-03,7.0,34.0,2177.0,1275.0,8.0,72.0,46.0,29.82,17.0
2021-10-03,7.0,34.0,2177.0,1275.0,9.0,72.0,123.0,29.78,17.0
2021-10-03,7.0,34.0,2177.0,1275.0,10.0,72.0,153.0,29.83,19.0
2021-10-03,7.0,34.0,2177.0,1275.0,11.0,72.0,117.0,30.02,19.0
2021-10-03,7.0,34.0,2177.0,1275.0,12.0,72.0,155.0,30.06,21.0
2021-10-03,7.0,34.0,2177.0,1275.0,13.0,72.0,141.0,30.2,21.0
2021-10-03,7.0,34.0,2177.0,1275.0,14.0,72.0,153.0,30.12,20.0
2021-10-03,7.0,34.0,2177.0,1275.0,15.0,72.0,171.0,30.23,19.0
2021-10-03,7.0,34.0,2177.0,1275.0,16.0,72.0,186.0,30.22,20.0
2021-10-03,7.0,34.0,2177.0,1275.0,17.0,72.0,141.0,30.05,19.0
2021-10-03,7.0,34.0,2177.0,1275.0,18.0,72.0,147.0,30.07,18.0
2021-10-03,7.0,34.0,2177.0,1275.0,19.0,72.0,133.0,30.26,17.0
2021-10-03,7.0,34.0,2177.0,1275.0,20.0,72.0,90.0,30.23,17.0
2021-10-03,7.0,34.0,2177.0,1275.0,21.0,72.0,73.0,30.36,17.0
2021-10-03,7.0,34.0,2177.0,1275.0,22.0,72.0,6.0,30.05,17.0
2021-10-03,7.0,34.0,2177.0,1275.0,23.0,72.0,0.0,28.62,17.0
2021-10-04,1.0,34.0,2177.0,1275.0,0.0,82.0,0.0,28.4,16.0
2021-10-04,1.0,34.0,2177.0,1275.0,1.0,82.0,0.0,28.27,16.0
2021-10-04,1.0,34.0,2177.0,1275.0,2.0,82.0,0.0,27.99,16.0
2021-10-04,1.0,34.0,2177.0,1275.0,3.0,82.0,0.0,27.89,14.0
2021-10-04,1.0,34.0,2177.0,1275.0,4.0,82.0,0.0,27.83,15.0
2021-10-04,1.0,34.0,2177.0,1275.0,5.0,82.0,0.0,27.73,15.0
2021-10-04,1.0,34.0,2177.0,1275.0,6.0,82.0,0.0,27.7,15.0
2021-10-04,1.0,34.0,2177.0,1275.0,7.0,82.0,1.0,29.06,16.0
2021-10-04,1.0,34.0,2177.0,1275.0,8.0,82.0,80.0,29.42,17.0
2021-10-04,1.0,34.0,2177.0,1275.0,9.0,82.0,134.0,29.15,18.0
2021-10-04,1.0,34.0,2177.0,1275.0,10.0,82.0,115.0,29.24,20.0
2021-10-04,1.0,34.0,2177.0,1275.0,11.0,82.0,117.0,29.29,20.0
2021-10-04,1.0,34.0,2177.0,1275.0,12.0,82.0,169.0,29.72,21.0
